com.samsung.health.nutrition,6307003,6
magnesium,potassium,create_sh_ver,vitamin_a,vitamin_c,vitamin_d,vitamin_e,vitamin_k,cholesterol,vitamin_b12,start_time,biotin,phosphorus,copper,custom,thiamin,folate,iodine,niacin,sodium,molybdenum,folic_acid,modify_sh_ver,dietary_fiber,total_fat,update_time,create_time,meal_type,caffeine,monosaturated_fat,protein,manganese,polysaturated_fat,iron,zinc,riboflavin,sugar,title,added_sugar,calories_from_fat,calcium,calorie,time_offset,deviceuuid,polyunsaturated_fat,saturated_fat,trans_fat,pkg_name,selenium,vitamin_b6,carbohydrate,unsaturated_fat,chloride,pantothenic_acid,datauuid,chromium
,552.0,62950170,13.0,5.3,0.0,,,88.0,,2025-05-06 04:01:37.100,,,,,,,,,1061.0,,,62950170,7.4,24.8,2025-05-06 04:01:37.102,2025-05-06 04:01:37.102,100003,,8.6,33.1,,3.2,23.1,,,2.6,Dinner,0.0,,30.2,535.0,UTC-0700,u104vMWe/c,,11.4,0.0,com.sec.android.app.shealth,,,43.9,,,,9ed01da3-c89a-4577-9f34-c6e4acf0106b,,
,17.0,62950170,5.8,0.0,0.0,,,124.0,,2025-05-06 19:36:26.621,,,,,,,,,133.0,,,62950170,4.0,9.0,2025-05-06 19:36:26.624,2025-05-06 19:36:26.624,100001,,1.4,21.0,,0.1,0.9,,,4.0,Breakfast,0.0,,0.9,571.0,UTC-0700,u104vMWe/c,,5.1,0.0,com.sec.android.app.shealth,,,96.3,,,,71740fef-773b-4e68-b7c9-5ec00f28bf0b,,
,52.5,62950170,0.0,0.0,0.0,,,105.0,,2025-05-07 19:03:28.602,,,,,,,,,58.5,,,62950170,16.5,48.0,2025-05-07 19:03:28.605,2025-05-07 19:03:28.605,100001,,0.0,22.5,,0.0,0.0,,,0.0,Breakfast,1.5,,0.4,765.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,67.5,,,,bd02b55d-1c86-4bb4-b66c-c4ecc41bb0bf,,
,170.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-07 23:06:21.123,,,,,,,,,80.0,,,62950170,2.0,25.0,2025-05-07 23:06:21.125,2025-05-07 22:40:11.113,100002,,0.0,25.0,,0.0,1.1,,,1.0,Lunch,0.0,,0.0,550.0,UTC-0700,u104vMWe/c,,6.0,0.0,com.sec.android.app.shealth,,,59.0,,,,edf8eae2-10cb-43d7-a585-fecaf773e4fb,,
,596.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-08 01:26:34.165,,,,,,,,,0.0,,,62950170,4.4,0.7,2025-05-08 01:26:34.167,2025-05-08 01:26:34.167,100005,,0.0,1.4,,0.0,0.0,,,26.8,Afternoon snack,0.0,,0.0,67.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,32.7,,,,1b9ff1e6-97b2-426d-9077-9c467a0f5c54,,
,482.5,62950170,4.7,13.6,0.0,,,70.0,,2025-05-08 04:47:12.059,,,,,,,,,802.0,,,62950170,0.6,17.7,2025-05-08 04:47:12.060,2025-05-08 01:44:36.468,100006,,5.2,25.4,,0.0,2.0,,,21.4,Evening snack,0.0,,41.1,376.0,UTC-0700,u104vMWe/c,,10.5,0.0,com.sec.android.app.shealth,,,26.9,,,,046bdd76-843d-4c66-83e8-f762e5dd877f,,
,422.0,62950170,0.4,11.4,0.0,,,0.0,,2025-05-08 15:50:26.189,,,,,,,,,1.0,,,62950170,3.1,0.3,2025-05-08 15:50:26.190,2025-05-08 15:50:26.190,100001,,0.0,1.2,,0.0,1.7,,,14.4,Breakfast,0.0,,0.4,105.0,UTC-0700,u104vMWe/c,,0.1,0.0,com.sec.android.app.shealth,,,26.9,,,,101779ce-389f-4e6b-a1c2-ca5720bc89eb,,
,0.0,62950170,0.0,0.0,0.0,,,115.0,,2025-05-08 19:29:19.588,,,,,,,,,1930.0,,,62950170,8.0,58.0,2025-05-08 19:29:19.590,2025-05-08 19:29:19.590,100002,,0.0,40.0,,0.0,0.0,,,8.0,Lunch,0.0,,0.0,1050.0,UTC-0700,u104vMWe/c,,17.5,0.0,com.sec.android.app.shealth,,,90.0,,,,a55f7469-ad06-4d96-9c97-5f051fa4ad1d,,
,0.0,62950170,0.0,0.0,0.0,,,70.0,,2025-05-11 03:42:47.405,,,,,,,,,930.0,,,62950170,6.0,24.0,2025-05-11 03:42:47.407,2025-05-11 03:42:47.407,100002,,0.0,29.0,,0.0,0.0,,,6.0,Lunch,0.0,,0.0,530.0,UTC-0700,u104vMWe/c,,8.5,0.0,com.sec.android.app.shealth,,,48.0,,,,6cc307f5-51cd-41a7-810c-6e6fdc7c0549,,
,77.0,62950170,0.0,0.0,0.0,,,75.0,,2025-05-11 18:22:30.569,,,,,,,,,1260.0,,,62950170,0.0,27.0,2025-05-11 18:22:30.570,2025-05-11 18:22:30.570,100005,,0.0,24.0,,0.0,6.0,,,0.0,Afternoon snack,0.0,,25.0,480.0,UTC-0700,u104vMWe/c,,14.0,0.0,com.sec.android.app.shealth,,,36.0,,,,cc7f4906-6450-4989-98e1-47aba64a0441,,
,77.0,62950170,0.0,20.0,0.0,,,75.0,,2025-05-12 04:40:45.923,,,,,,,,,1350.0,,,62950170,0.0,30.0,2025-05-12 04:40:45.927,2025-05-12 03:31:45.370,100006,,0.0,24.0,,0.0,6.0,,,20.0,Evening snack,18.0,,25.0,640.0,UTC-0700,u104vMWe/c,,15.0,0.0,com.sec.android.app.shealth,,,86.0,,,,ee6803bb-91b3-4901-9acd-9afa30f605af,,
,67.0,62950170,5.8,0.0,0.0,,,70.0,,2025-05-12 22:11:08.216,,,,,,,,,648.0,,,62950170,2.0,12.0,2025-05-12 22:11:08.218,2025-05-12 22:10:50.783,100004,,1.4,23.0,,0.1,0.9,,,25.0,Morning snack,21.0,,0.9,651.0,UTC-0700,u104vMWe/c,,6.1,0.0,com.sec.android.app.shealth,,,116.3,,,,65e04cd6-6501-4268-8525-0cb04c53d3ff,,
,180.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-13 03:54:48.398,,,,,,,,,0.0,,,62950170,0.0,0.0,2025-05-13 03:54:48.399,2025-05-13 03:54:48.399,100001,,0.0,0.0,,0.0,0.0,,,24.0,Breakfast,0.0,,0.0,120.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,30.0,,,,09f795f1-ad89-44a7-8bcf-2aeafac30862,,
,507.0,62950170,0.0,0.0,0.0,,,75.0,,2025-05-13 04:48:11.707,,,,,,,,,1385.0,,,62950170,2.0,33.0,2025-05-13 04:48:11.708,2025-05-13 03:04:14.324,100003,,3.5,26.0,,1.5,8.2,,,0.0,Dinner,0.0,,25.8,610.0,UTC-0700,u104vMWe/c,,14.0,0.0,com.sec.android.app.shealth,,,54.0,,,,7b174f4a-38c6-455c-94e5-776bdba41e21,,
,197.0,62950170,5.8,0.0,0.0,,,97.0,,2025-05-13 20:35:37.231,,,,,,,,,110.5,,,62950170,3.0,8.0,2025-05-13 20:35:37.233,2025-05-13 20:35:37.233,100001,,1.4,16.0,,0.1,0.9,,,27.0,Breakfast,0.0,,0.9,561.0,UTC-0700,u104vMWe/c,,4.6,0.0,com.sec.android.app.shealth,,,102.3,,,,6453a98a-6b4b-4760-b170-ef2aa347caf2,,
,639.0,62950170,2.8,4.1,0.0,,,114.0,,2025-05-14 00:39:56.369,,,,,,,,,2532.0,,,62950170,1.0,9.4,2025-05-14 00:39:56.371,2025-05-14 00:39:56.371,100003,,4.5,50.7,,1.6,22.4,,,14.0,Dinner,0.0,,3.6,553.0,UTC-0700,u104vMWe/c,,2.2,0.0,com.sec.android.app.shealth,,,60.8,,,,491e9e1d-948c-483d-8be7-e57df6b70f2b,,
,507.0,62950170,0.0,0.0,0.0,,,75.0,,2025-05-14 18:54:11.418,,,,,,,,,1385.0,,,62950170,2.0,33.0,2025-05-14 18:54:11.421,2025-05-14 18:54:11.421,100002,,3.5,26.0,,1.5,8.2,,,0.0,Lunch,0.0,,25.8,610.0,UTC-0700,u104vMWe/c,,14.0,0.0,com.sec.android.app.shealth,,,54.0,,,,acd9d724-50b5-45dd-9133-566ed6ecbd95,,
,0.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-15 02:40:54.576,,,,,,,,,2220.0,,,62950170,7.0,31.0,2025-05-15 02:40:54.577,2025-05-15 02:40:54.577,100003,,0.0,82.0,,0.0,0.0,,,4.0,Dinner,0.0,,0.0,1140.0,UTC-0700,u104vMWe/c,,7.5,0.0,com.sec.android.app.shealth,,,140.0,,,,0658acb2-f538-4fdc-b46f-bfafaeb8f743,,
,250.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-15 22:00:40.718,,,,,,,,,10.0,,,62950170,0.0,0.0,2025-05-15 22:00:40.719,2025-05-15 22:00:40.719,100002,,0.0,0.0,,0.0,0.0,,,24.0,Lunch,0.0,,1.5,110.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,28.0,,,,934f00fb-789f-4439-a324-f400123c2e60,,
,558.0,62950170,20.0,0.0,0.0,,,87.0,,2025-05-16 02:02:44.409,,,,,,,,,2049.0,,,62950170,4.8,36.3,2025-05-16 02:02:44.411,2025-05-16 02:02:44.411,100003,,11.1,39.9,,6.0,39.6,,,12.3,Dinner,0.0,,38.7,894.0,UTC-0700,u104vMWe/c,,15.6,0.0,com.sec.android.app.shealth,,,101.7,,,,7491a5c0-bafa-41c9-8dc1-3e2d281e4469,,
,143.0,62950170,9.4,0.4,5.0,,,32.0,,2025-05-16 02:03:04.068,,,,,,,,,58.0,,,62950170,0.5,7.9,2025-05-16 02:03:04.069,2025-05-16 02:03:04.069,100006,,2.1,2.5,,0.3,0.3,,,15.2,Evening snack,0.0,,7.0,145.0,UTC-0700,u104vMWe/c,,4.8,0.0,com.sec.android.app.shealth,,,16.9,,,,4db557b6-842b-42cc-917f-2c7feaa8c7e7,,
,0.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-16 19:41:35.193,,,,,,,,,600.0,,,62950170,0.0,14.0,2025-05-16 19:41:35.196,2025-05-16 19:41:35.196,100002,,0.0,36.0,,0.0,0.0,,,0.0,Lunch,0.0,,0.0,480.0,UTC-0700,u104vMWe/c,,6.0,0.0,com.sec.android.app.shealth,,,52.0,,,,878e3fa5-f275-4f7e-8d72-91b49a37d906,,
,422.0,62950170,0.4,11.4,0.0,,,0.0,,2025-05-16 22:30:24.866,,,,,,,,,1.0,,,62950170,3.1,0.3,2025-05-16 22:30:24.870,2025-05-16 22:30:24.870,100001,,0.0,1.2,,0.0,1.7,,,14.4,Breakfast,0.0,,0.4,105.0,UTC-0700,u104vMWe/c,,0.1,0.0,com.sec.android.app.shealth,,,26.9,,,,e2ee85fc-af6b-4f67-a706-fb85b700dbf0,,
,1478.0,62950170,1.1,1.1,0.0,,,128.0,,2025-05-17 04:48:24.377,,,,,,,,,1350.0,,,62950170,6.4,29.8,2025-05-17 04:48:24.383,2025-05-17 04:02:02.574,100003,,10.8,60.2,,10.0,42.7,,,4.8,Dinner,0.0,,17.1,876.0,UTC-0700,u104vMWe/c,,4.2,0.0,com.sec.android.app.shealth,,,89.4,,,,256b4f8b-5b39-4670-95e4-3984b4441617,,
,240.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-17 18:59:33.968,,,,,,,,,15.0,,,62950170,1.0,0.0,2025-05-17 18:59:33.970,2025-05-17 18:59:33.970,100001,,0.0,0.0,,0.0,0.0,,,20.0,Breakfast,0.0,,0.0,90.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,23.0,,,,341a5bda-f263-4477-bc33-d84d851d9597,,
,359.0,62950170,0.5,0.5,0.0,,,64.0,,2025-05-17 23:05:24.887,,,,,,,,,740.0,,,62950170,2.2,16.9,2025-05-17 23:05:24.889,2025-05-17 23:05:24.889,100002,,1.9,30.1,,3.5,20.8,,,3.4,Lunch,0.0,,10.1,458.0,UTC-0700,u104vMWe/c,,3.1,0.0,com.sec.android.app.shealth,,,44.7,,,,161d5290-86f0-4f85-9fdc-951e75723e5d,,
,357.0,62950170,2.7,1.4,0.0,,,3.0,,2025-05-18 03:15:05.355,,,,,,,,,918.0,,,62950170,8.6,4.0,2025-05-18 03:15:05.356,2025-05-18 03:15:05.356,100003,,1.5,6.5,,0.9,9.2,,,1.7,Dinner,0.0,,5.0,137.0,UTC-0700,u104vMWe/c,,1.2,0.0,com.sec.android.app.shealth,,,19.2,,,,89c48f06-936b-4dba-be73-44867a2a7e5a,,
,40.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-18 04:00:31.802,,,,,,,,,230.0,,,62950170,1.0,8.0,2025-05-18 04:00:31.806,2025-05-18 04:00:31.806,100006,,2.0,3.0,,3.5,5.5,,,0.0,Evening snack,0.0,,1.5,150.0,UTC-0700,u104vMWe/c,,1.5,0.0,com.sec.android.app.shealth,,,18.0,,,,f0195d97-9806-4ca5-829f-82d8676ff744,,
,176.0,62950170,0.5,4.1,0.0,,,0.0,,2025-05-18 17:21:11.161,,,,,,,,,2.0,,,62950170,0.8,0.3,2025-05-18 17:21:11.163,2025-05-18 17:21:11.163,100001,,0.0,0.5,,0.0,1.5,,,14.9,Breakfast,0.0,,1.0,62.0,UTC-0700,u104vMWe/c,,0.1,0.0,com.sec.android.app.shealth,,,15.7,,,,f276bd45-577a-4ba9-86a3-9f23029b56fb,,
,820.0,62950170,0.0,0.0,0.0,,,140.0,,2025-05-18 20:17:17.715,,,,,,,,,150.0,,,62950170,0.0,2.0,2025-05-18 20:17:17.717,2025-05-18 20:17:17.717,100002,,0.0,48.0,,0.0,0.0,,,0.0,Lunch,0.0,,0.0,220.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,0.0,,,,af673540-b817-42c3-8b7b-ffeb3ec62d15,,
,15.0,62950170,0.0,0.0,0.0,,,5.0,,2025-05-18 21:09:51.261,,,,,,,,,80.0,,,62950170,0.0,5.0,2025-05-18 21:09:51.262,2025-05-18 21:09:51.262,100005,,0.0,1.0,,0.0,0.0,,,8.0,Afternoon snack,0.0,,0.0,110.0,UTC-0700,u104vMWe/c,,2.5,0.0,com.sec.android.app.shealth,,,15.0,,,,5ef77935-7d89-4891-9f64-8ef3d09b2c7f,,
,640.0,62950170,0.0,0.0,0.0,,,20.0,,2025-05-19 03:52:25.608,,,,,,,,,1300.0,,,62950170,2.0,18.0,2025-05-19 03:52:25.611,2025-05-19 03:52:25.611,100003,,0.0,20.0,,0.0,30.0,,,16.0,Dinner,0.0,,23.0,660.0,UTC-0700,u104vMWe/c,,6.0,0.0,com.sec.android.app.shealth,,,100.0,,,,d4734ee8-ebc7-4fe5-ba89-52842b37daab,,
,240.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-19 20:45:43.219,,,,,,,,,15.0,,,62950170,1.0,0.0,2025-05-19 20:45:43.221,2025-05-19 20:45:43.221,100001,,0.0,0.0,,0.0,0.0,,,20.0,Breakfast,0.0,,0.0,90.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,23.0,,,,673c7435-5607-429b-9f2a-9ff26c5abeac,,
,0.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-20 05:31:01.636,,,,,,,,,0.0,,,62950170,0.0,0.0,2025-05-20 05:31:01.637,2025-05-20 05:31:01.637,100005,,0.0,0.0,,0.0,0.0,,,0.0,Afternoon snack,0.0,,0.0,170.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,45.0,,,,cc8ed375-cffa-42b3-aaa2-dbebfc31cfc9,,
,60.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-20 05:31:23.740,,,,,,,,,430.0,,,62950170,1.0,15.0,2025-05-20 05:31:23.741,2025-05-20 05:31:23.741,100006,,4.0,6.0,,7.0,10.5,,,0.0,Evening snack,0.0,,4.6,280.0,UTC-0700,u104vMWe/c,,3.0,0.0,com.sec.android.app.shealth,,,32.0,,,,bd4e4f7b-1f30-4375-8a60-b16ad0d0dada,,
,114.3,62950170,7.7,0.0,0.0,,,223.8,,2025-05-20 22:44:49.871,,,,,,,,,340.8,,,62950170,0.0,8.1,2025-05-20 22:44:49.875,2025-05-20 22:44:49.875,100001,,3.0,9.6,,1.3,6.5,,,0.3,Breakfast,0.0,,2.1,120.0,UTC-0700,u104vMWe/c,,2.3,0.0,com.sec.android.app.shealth,,,0.5,,,,eb03a589-2f9b-4da8-98e1-2fb219de6e49,,
,70.0,62950170,0.0,0.0,0.0,,,40.0,,2025-05-20 22:45:05.206,,,,,,,,,360.0,,,62950170,0.0,10.0,2025-05-20 22:45:05.208,2025-05-20 22:45:05.208,100005,,3.0,14.0,,0.0,0.0,,,0.0,Afternoon snack,0.0,,23.0,160.0,UTC-0700,u104vMWe/c,,6.0,0.0,com.sec.android.app.shealth,,,2.0,,,,e2de519b-4442-4c33-bdca-610546d1dddf,,
,745.0,62950170,15.5,12.1,0.0,,,88.0,,2025-05-20 05:30:40.640,,,,,,,,,1279.0,,,62950170,1.9,40.9,2025-05-20 05:30:40.645,2025-05-20 05:30:40.645,100003,,17.2,30.0,,3.3,29.6,,,0.3,Dinner,0.0,,16.3,719.0,UTC-0700,u104vMWe/c,,16.8,0.0,com.sec.android.app.shealth,,,58.6,,,,9242ced7-06a2-453f-87b3-f56e91054ddd,,
,157.5,62950170,0.0,0.0,0.0,,,0.0,,2025-05-21 04:30:33.223,,,,,,,,,812.5,,,62950170,6.2,3.0,2025-05-21 04:30:33.225,2025-05-21 04:30:33.225,100003,,0.2,20.0,,1.0,25.6,,,1.7,Dinner,0.0,,1.9,550.0,UTC-0700,u104vMWe/c,,0.5,0.0,com.sec.android.app.shealth,,,107.2,,,,2fde9855-c231-4680-90a0-d74617964e95,,
,422.0,62950170,0.4,11.4,0.0,,,0.0,,2025-05-21 19:31:26.554,,,,,,,,,1.0,,,62950170,3.1,0.3,2025-05-21 19:31:26.557,2025-05-21 19:31:26.557,100001,,0.0,1.2,,0.0,1.7,,,14.4,Breakfast,0.0,,0.4,105.0,UTC-0700,u104vMWe/c,,0.1,0.0,com.sec.android.app.shealth,,,26.9,,,,4cdb0d7c-60da-4686-a433-e6a4f1e6e6b1,,
,312.0,62950170,24.3,24.6,0.0,,,192.0,,2025-05-21 22:26:50.774,,,,,,,,,618.0,,,62950170,3.9,38.4,2025-05-21 22:26:50.777,2025-05-21 22:26:50.777,100002,,15.9,18.6,,6.9,24.0,,,5.1,Lunch,0.0,,17.5,612.0,UTC-0700,u104vMWe/c,,12.3,0.0,com.sec.android.app.shealth,,,48.0,,,,72afd083-7d3f-4cec-8c9a-5dc40eb3ad14,,
,312.0,62950170,5.8,30.5,0.0,,,124.0,,2025-05-22 21:19:50.095,,,,,,,,,140.0,,,62950170,4.2,9.2,2025-05-22 21:19:50.097,2025-05-22 21:19:30.690,100001,,1.4,21.1,,0.1,6.0,,,31.0,Breakfast,0.0,,2.2,688.0,UTC-0700,u104vMWe/c,,5.1,0.0,com.sec.android.app.shealth,,,125.2,,,,5e0a97f3-7db8-49c5-8b62-2dbb19ea12e3,,
,0.0,62950170,0.0,10.0,0.0,,,0.0,,2025-05-23 04:58:09.132,,,,,,,,,45.0,,,62950170,0.0,1.5,2025-05-23 04:58:09.133,2025-05-23 04:58:09.133,100006,,0.0,0.0,,0.0,0.0,,,10.0,Evening snack,9.0,,0.0,80.0,UTC-0700,u104vMWe/c,,0.5,0.0,com.sec.android.app.shealth,,,25.0,,,,d4576c59-9d5e-4a3e-9bdf-789db2d8fe1c,,
,1106.0,62950170,6.2,50.1,0.0,,,51.0,,2025-05-23 04:59:17.232,,,,,,,,,1894.0,,,62950170,4.0,13.2,2025-05-23 04:59:17.233,2025-05-23 04:57:51.974,100003,,5.6,20.3,,1.3,27.4,,,35.4,Dinner,0.0,,4.9,446.0,UTC-0700,u104vMWe/c,,4.3,0.0,com.sec.android.app.shealth,,,62.2,,,,d73b4539-7762-48ef-bd7f-cbad3ab36000,,
,0.0,62950170,0.0,0.0,0.0,,,110.0,,2025-05-23 22:32:48.209,,,,,,,,,1840.0,,,62950170,8.0,49.0,2025-05-23 22:32:48.213,2025-05-23 22:32:48.213,100002,,0.0,40.0,,0.0,0.0,,,55.0,Lunch,0.0,,0.0,1180.0,UTC-0700,u104vMWe/c,,16.5,0.0,com.sec.android.app.shealth,,,141.0,,,,bb463480-540e-465d-9fca-3c0d37272c4c,,
,0.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-24 01:56:31.351,,,,,,,,,225.0,,,62950170,9.0,22.5,2025-05-24 01:56:31.355,2025-05-24 01:56:31.355,100003,,0.0,9.0,,0.0,0.0,,,0.0,Dinner,0.0,,0.0,540.0,UTC-0700,u104vMWe/c,,2.2,0.0,com.sec.android.app.shealth,,,73.5,,,,d0aef9bd-e38b-4b0a-aab9-12b5bae76540,,
,96.0,62950170,0.2,6.0,0.0,,,0.0,,2025-05-26 17:30:57.568,,,,,,,,,1.0,,,62950170,0.4,0.0,2025-05-26 17:30:57.569,2025-05-26 17:30:57.569,100001,,0.0,0.3,,0.0,1.0,,,7.7,Breakfast,0.0,,0.3,34.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,9.0,,,,94a360cc-c2f6-4776-b7a4-0796feda6486,,
,35.0,62950170,0.0,0.0,0.0,,,20.0,,2025-05-29 02:09:57.682,,,,,,,,,180.0,,,62950170,0.0,5.0,2025-05-29 02:09:57.684,2025-05-29 02:09:57.684,100001,,1.5,7.0,,0.0,0.0,,,0.0,Breakfast,0.0,,11.5,80.0,UTC-0700,u104vMWe/c,,3.0,0.0,com.sec.android.app.shealth,,,1.0,,,,612ced44-a12f-4ac2-aec2-a1db81f43529,,
,0.0,62950170,0.0,0.0,0.0,,,25.0,,2025-05-29 02:10:15.174,,,,,,,,,1100.0,,,62950170,5.0,40.0,2025-05-29 02:10:15.175,2025-05-29 02:10:15.175,100002,,0.0,11.0,,0.0,0.0,,,0.0,Lunch,5.0,,0.0,425.0,UTC-0700,u104vMWe/c,,7.0,0.0,com.sec.android.app.shealth,,,50.0,,,,e5cab3f9-a4e3-472d-919c-8dddc2a82e9b,,
,20.0,62950170,0.0,0.0,0.0,,,0.0,,2025-05-29 02:10:54.916,,,,,,,,,1703.0,,,62950170,4.4,23.0,2025-05-29 02:10:54.920,2025-05-29 02:10:33.207,100003,,0.5,75.0,,0.2,2.3,,,4.2,Dinner,0.0,,1.3,861.0,UTC-0700,u104vMWe/c,,7.2,0.0,com.sec.android.app.shealth,,,96.6,,,,2e35c7ba-57d5-42be-bc2f-3e2c47b9d320,,
,35.0,62950170,0.0,0.0,0.0,,,20.0,,2025-05-30 23:18:50.689,,,,,,,,,180.0,,,62950170,0.0,5.0,2025-05-30 23:18:50.693,2025-05-30 23:18:50.693,100001,,1.5,7.0,,0.0,0.0,,,0.0,Breakfast,0.0,,11.5,80.0,UTC-0700,u104vMWe/c,,3.0,0.0,com.sec.android.app.shealth,,,1.0,,,,c7df3373-e23c-4aa0-b89d-947d0b235309,,
,17.0,62950170,5.8,0.0,0.0,,,16.0,,2025-05-30 23:19:18.634,,,,,,,,,253.0,,,62950170,1.0,15.0,2025-05-30 23:19:18.639,2025-05-30 23:19:05.818,100002,,1.4,3.0,,0.1,3.6,,,0.0,Lunch,0.0,,1.6,211.0,UTC-0700,u104vMWe/c,,4.6,0.0,com.sec.android.app.shealth,,,15.3,,,,f4193f81-c0f4-4813-9838-be765e0a77d6,,
,804.0,62950170,0.0,0.0,0.0,,,140.0,,2025-05-31 02:00:23.563,,,,,,,,,470.0,,,62950170,3.0,4.5,2025-05-31 02:00:23.567,2025-05-31 02:00:23.567,100003,,0.0,47.0,,0.0,11.1,,,3.0,Dinner,0.0,,4.5,420.0,UTC-0700,u104vMWe/c,,1.5,0.0,com.sec.android.app.shealth,,,49.0,,,,1a9dd5b5-2bca-48d8-9071-0e9f7fd133a2,,
,589.0,62950170,7.5,0.0,20.0,,,24.0,,2025-06-02 18:33:10.876,,,,,,,,,338.0,,,62950170,3.0,9.9,2025-06-02 18:33:10.882,2025-06-02 18:33:10.882,100001,,2.9,10.8,,0.9,70.4,,,20.8,Breakfast,7.0,,37.3,316.0,UTC-0700,u104vMWe/c,,4.5,0.0,com.sec.android.app.shealth,,,47.0,,,,8d640850-c4a4-4d08-b3c7-e5e4703ab7e6,,
,295.0,62950170,0.0,30.5,0.0,,,0.0,,2025-06-02 18:33:26.094,,,,,,,,,7.0,,,62950170,0.2,0.2,2025-06-02 18:33:26.095,2025-06-02 18:33:26.095,100004,,0.0,0.1,,0.0,5.1,,,27.0,Morning snack,0.0,,1.3,117.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,28.9,,,,9b3d288e-5f51-43c4-807f-0d905e3e100c,,
,995.0,62950170,2.2,55.0,0.0,,,40.0,,2025-06-02 20:56:33.468,,,,,,,,,557.0,,,62950170,4.2,6.2,2025-06-02 20:56:33.475,2025-06-02 20:55:06.777,100002,,2.5,20.1,,1.5,17.3,,,33.0,Lunch,3.0,,7.4,397.0,UTC-0700,u104vMWe/c,,2.0,0.0,com.sec.android.app.shealth,,,64.9,,,,8b02bdc6-a371-4f6c-aa08-155ed8a3e87d,,
,92.0,62950170,5.8,0.0,0.0,,,70.0,,2025-06-04 18:10:09.221,,,,,,,,,88.0,,,62950170,2.0,7.0,2025-06-04 18:10:09.226,2025-06-04 18:09:32.369,100004,,1.4,11.0,,0.1,0.9,,,2.0,Morning snack,0.0,,0.9,326.0,UTC-0700,u104vMWe/c,,4.1,0.0,com.sec.android.app.shealth,,,52.3,,,,c94b5035-a044-4e5f-97a1-c19575fcbcf4,,
,0.0,62950170,0.0,0.0,0.0,,,0.0,,2025-06-04 19:11:25.245,,,,,,,,,50.0,,,62950170,0.0,0.0,2025-06-04 19:11:25.248,2025-06-04 19:11:25.248,100005,,0.0,0.0,,0.0,0.0,,,33.0,Afternoon snack,33.0,,0.0,130.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,33.0,,,,ebc34a4c-eab5-49c0-b86b-99d7d0452d83,,
,439.0,62950170,17.6,10.0,10.0,,,24.0,,2025-06-06 20:28:19.872,,,,,,,,,318.0,,,62950170,2.0,12.4,2025-06-06 20:28:19.873,2025-06-06 20:28:19.873,100001,,3.9,10.8,,1.4,20.4,,,24.8,Breakfast,12.0,,31.2,306.0,UTC-0700,u104vMWe/c,,5.0,0.0,com.sec.android.app.shealth,,,40.0,,,,ce954c2a-b33b-426a-ad96-cc75f1f8e82d,,
,480.0,62950170,24.4,0.0,0.0,,,5.0,,2025-06-06 23:35:01.573,,,,,,,,,1070.0,,,62950170,5.0,2.0,2025-06-06 23:35:01.574,2025-06-06 23:35:01.574,100002,,0.0,10.0,,1.0,15.0,,,22.0,Lunch,0.0,,3.8,290.0,UTC-0700,u104vMWe/c,,1.0,0.0,com.sec.android.app.shealth,,,58.0,,,,680dd85c-660a-40ca-9033-55c922cad9ff,,
,170.0,62950170,16.6,0.0,20.0,,,0.0,,2025-06-07 20:11:08.086,,,,,,,,,360.0,,,62950170,2.0,5.0,2025-06-07 20:11:08.087,2025-06-07 20:11:08.087,100001,,2.5,4.0,,1.0,92.8,,,9.0,Breakfast,8.0,,35.3,190.0,UTC-0700,u104vMWe/c,,0.0,0.0,com.sec.android.app.shealth,,,35.0,,,,c8ef6389-a488-4ae3-ad9f-f1f8574b57c3,,
