com.samsung.health.food_intake,6307003,6
create_sh_ver,start_time,amount,custom,modify_sh_ver,update_time,create_time,meal_type,client_data_id,name,unit,client_data_ver,calorie,time_offset,deviceuuid,comment,pkg_name,datauuid,food_info_id
63020310,2025-07-27 03:04:32.922,1.0,,63020310,2025-07-27 03:05:02.523,2025-07-27 03:05:02.523,100003,,Angry Orchard - Crisp Apple - 12oz(Taco Bell),120001,,200.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,c60ee06c-ccc5-4e26-80a2-3a37eff9f723,534ccc83-872f-478a-9310-f226b2af8f57,
63020310,2025-07-23 16:26:34.401,2.0,,63020310,2025-07-23 19:45:00.372,2025-07-23 16:26:42.348,100001,,Mandarin Orange(Cuties),120001,,70.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,16b6f6d3-e692-4950-86b2-5ff9c7e68f54,f0e2711d-102c-4c1f-b9bc-7fe23055f67b,
63020310,2025-07-23 19:45:04.745,1.0,,63020310,2025-07-23 19:45:13.685,2025-07-23 19:45:13.685,100004,,Vitamin Water Energy Tropical Citrus (Bottle)(Glaceau),120001,,100.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,53bc5871-d016-484b-8d8e-c36f59bd7d2d,ab6ec332-4698-4d8a-af1a-ebcf5088deb6,
63020310,2025-07-27 06:11:14.350,1.0,,63020310,2025-07-27 06:11:30.630,2025-07-27 06:11:30.630,100006,,Digestion Shot(Suja),120001,,20.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,bb552fa5-d0a2-4562-8655-b6c881442519,c92243ed-08ca-4e06-99b2-48354540ff95,
63020310,2025-07-25 01:00:00.000,1.0,,63020310,2025-07-25 13:55:13.116,2025-07-25 13:55:13.116,100003,,Cheese Filled Manicotti,120001,,272.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,7dd46f76-a956-49e1-85a9-342bd2237821,20229bcf-bc06-40a0-b8ae-f1c08e379089,
63020310,2025-07-23 23:57:39.114,1.0,,63020310,2025-07-23 23:59:05.734,2025-07-23 23:59:05.734,100002,,12 Ct Grilled Nuggets(Chick-Fil-A),120001,,200.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,4d161799-7cf5-4204-bce9-68799131e3e0,3c4bc0b2-816c-45dc-b5c5-32f0c7927c43,
63020310,2025-07-27 03:04:32.922,1.0,,63020310,2025-07-27 03:05:02.523,2025-07-27 03:05:02.523,100003,,Chicken Salad Bowl(Chipotle Mexican Grill),120001,,590.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,b6fd64c4-d1b3-4440-a89f-d75982371ffe,88082bf7-316c-43a2-af67-9985b9cb899c,
63020310,2025-07-25 23:06:16.928,1.0,,63020310,2025-07-25 23:06:51.497,2025-07-25 23:06:51.497,100002,,Avocado Lime Ranch Dressing(Chick-Fil-A),120001,,310.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,ee241d2f-1ae7-4d36-b15c-fcf4f6b6de98,3e3b2ebb-9651-4c5c-8d9d-21b2ce6b064c,
63020310,2025-07-25 23:06:16.928,1.0,,63020310,2025-07-25 23:06:51.497,2025-07-25 23:06:51.497,100002,,Chick-fil-A Cool Wrap(Chick-Fil-A),120001,,660.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,ea6caa02-2df7-4f1d-92f4-89d113e80e19,2d554d16-ea53-4931-aacb-6a2d59a3db7f,
63020310,2025-07-25 13:54:25.300,1.0,,63020310,2025-07-25 13:54:41.638,2025-07-25 13:54:41.638,100001,,V-Fusion Energy Orange Pineapple(V8),120001,,90.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,c7d438d2-6eaa-4f89-b009-71c27eaa0b94,61f696fe-577e-4adb-ad3d-6c65e5cf6915,
63020310,2025-07-27 23:08:25.813,1.5,,63020310,2025-07-28 02:33:45.487,2025-07-27 23:08:55.080,100002,,Watermelon,120001,,69.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,608b65df-5132-4e22-8176-2e1e7b618cb0,2297d5b4-efe4-4b0e-894c-7e68ea18f6b5,
63020310,2025-07-27 23:08:25.813,150.0,,63020310,2025-07-28 02:33:45.494,2025-07-27 23:08:55.080,100002,,Pineapple,120001,,72.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,80ca052c-588f-48bf-9e72-e96efe338cbe,e00e505e-c780-49ca-9145-edbfc859c538,
63020310,2025-07-27 19:10:07.586,1.0,,63020310,2025-07-27 19:10:29.100,2025-07-27 19:10:29.100,100004,,Berry Punch Lyte(BodyArmor),120001,,15.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,d8375ca1-a78f-4f68-be06-3049a53182a5,51c758eb-045d-4b4c-bc4e-b9c4a955317e,
63020310,2025-07-27 19:10:07.586,1.0,,63020310,2025-07-27 19:10:29.100,2025-07-27 19:10:29.100,100004,,Breakfast Burrito,120001,,305.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,d98c0c27-0efa-4694-8789-07c71c52ad78,e5842b24-8d9c-474c-a938-5cbb3c51eaa3,
63020310,2025-07-29 01:05:05.477,1.0,,63020310,2025-07-29 01:05:40.766,2025-07-29 01:05:40.766,100002,,Baked! Cheetos Flamin Hot(Cheetos),120001,,120.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,c5df3313-4380-49ca-9bd7-9a96e89b1eae,6ab74196-d862-480c-a84c-fd80f90e3c42,
63020310,2025-07-29 12:31:39.362,1.0,,63020310,2025-07-29 12:31:57.726,2025-07-29 12:31:57.726,100001,,Vanilla Draft Latte(La Colombe),120001,,130.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,2e4b6f16-4faf-483e-9b14-34dce5503e16,90cabbcd-6562-421e-945f-1779c7115521,
63020310,2025-07-27 20:12:37.643,1.0,,63020310,2025-07-27 20:12:45.657,2025-07-27 20:12:45.657,100005,,Digestion Shot(Suja),120001,,20.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,c869cac4-02c1-49cf-85cc-2384de6d9915,c92243ed-08ca-4e06-99b2-48354540ff95,
63020310,2025-07-29 12:31:39.362,2.0,,63020310,2025-07-29 18:04:43.718,2025-07-29 18:04:43.718,100001,,Mandarin Orange(Cuties),120001,,70.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,5afed95c-4137-425d-80e6-bf9b75152d9f,f0e2711d-102c-4c1f-b9bc-7fe23055f67b,
63020310,2025-07-28 02:32:30.664,1.0,,63020310,2025-07-28 02:33:16.900,2025-07-28 02:33:16.900,100006,,Oven Baked Crunchy Cheese (28g)(Cheetos),120001,,130.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,ac3da57a-c570-4286-8aff-3944c75ae1ae,fcbdde7a-c60f-4ffb-9777-7a06063d015b,
63020310,2025-07-28 02:32:30.664,1.0,,63020310,2025-07-28 02:33:16.900,2025-07-28 02:33:16.900,100006,,Berry Punch Lyte(BodyArmor),120001,,15.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,1b6c3743-3ce9-4ba3-abe7-dce85b0b95d8,51c758eb-045d-4b4c-bc4e-b9c4a955317e,
63020310,2025-07-30 13:22:51.437,1.0,,63020310,2025-07-30 13:22:59.902,2025-07-30 13:22:59.902,100001,,Orange Mango (Bottle)(BodyArmor),120001,,120.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,4bbd9aee-d835-4fd1-8ca6-b1c7c215321d,d54eec52-05f4-49c4-81e6-7df12c52748b,
63020310,2025-07-28 02:32:30.664,1.0,,63020310,2025-07-28 02:33:16.900,2025-07-28 02:33:16.900,100006,,Cream Cheese(Violife),120001,,90.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,f70a13e5-f0c4-430b-a06f-9e6652f80b0f,b8c86f72-85c4-472b-bb4f-3f3ca7df2d72,
63020310,2025-07-30 01:58:46.169,1.0,,63020310,2025-07-30 01:59:05.066,2025-07-30 01:59:05.066,100003,,Chicken Salad Bowl(Chipotle Mexican Grill),120001,,590.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,9b7fbf69-d4c3-4123-9214-f4d497ac85b6,88082bf7-316c-43a2-af67-9985b9cb899c,
63020310,2025-07-31 15:45:59.072,1.0,,63020310,2025-07-31 15:46:13.978,2025-07-31 15:46:13.978,100001,,Latte Coffee,120001,,135.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,963b82e3-7be6-4fb7-9024-af2c51eaf2ab,f32aca46-eaef-4089-98f8-503ab5c8e18f,
63020310,2025-07-29 01:00:00.000,1.0,,63020310,2025-07-29 12:32:20.891,2025-07-29 12:32:20.891,100003,,Grilled Chicken Sandwich(Chick-fil-A),120001,,390.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,feae5921-ec56-4719-92b9-fefa0f7f0bf6,d2d1ae0b-bbc5-4a83-a1ac-95704bde1b67,
63020310,2025-07-30 01:58:46.169,1.0,,63020310,2025-07-30 01:59:05.066,2025-07-30 01:59:05.066,100003,,Queso(Chipotle Mexican Grill),120001,,120.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,eb058dd5-7829-4c0d-88a6-ff04231aa468,bbcfc05f-c25e-4a4e-8674-8a332d2449ed,
63020310,2025-07-31 19:49:35.352,1.0,,63020310,2025-07-31 19:50:26.116,2025-07-31 19:50:26.116,100002,,Tractor Lemonade - 22 fl oz(Chipotle Mexican Grill),120001,,170.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,59671a8f-e22d-425d-ba20-0775891b9002,b0ea3d71-98a9-4dad-8af0-69a7c3a30d55,
63020310,2025-07-29 01:05:05.477,1.0,,63020310,2025-07-29 01:05:15.672,2025-07-29 01:05:15.672,100002,,Sparkling Ice - Black Raspberry(Talking Rain),120001,,5.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,40ec4dcd-a28d-4864-b900-6f36bd72fb97,5b12dd7e-a7e6-4513-82d4-54f87d531cce,
63020310,2025-07-31 02:40:27.549,1.0,,63020310,2025-07-31 02:41:21.968,2025-07-31 02:41:21.968,100003,,Flour Tortilla (Burrito)(Chipotle Mexican Grill),120001,,320.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,b30b103c-6e29-47de-b423-0636f6bd17d9,b3a5024f-a164-45ab-b0d6-02240139da63,
63020310,2025-07-31 19:48:58.532,1.0,,63020310,2025-07-31 19:49:30.150,2025-07-31 19:49:30.150,100004,,Baked! Cheddar & Sour Cream Flavored Potato Crisps(Lay's),120001,,110.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,f3e5b466-7e7c-40f8-b821-0efd8f2a9f42,55e7ac3d-f314-4208-b2a4-afb4a88b460e,
63020310,2025-07-31 02:40:27.549,1.0,,63020310,2025-07-31 02:42:04.762,2025-07-31 02:42:04.762,100003,,Lemonade (20 oz)(Minute Maid),120001,,260.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,7feb24c7-ff4d-4cb7-ae83-4724743ced73,28f4f6c4-0026-451f-838f-e05fabb00395,
63020310,2025-07-31 02:40:27.549,1.0,,63020310,2025-07-31 02:41:07.925,2025-07-31 02:41:07.925,100003,,Chicken Bowl(Chipotle Mexican Grill),120001,,820.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,0a395b91-742f-437e-9865-056eae6ee74a,8805ada0-facd-4980-8d6b-955b0aa66ee9,
63020310,2025-08-01 00:06:52.668,1.0,,63020310,2025-08-01 00:07:22.298,2025-08-01 00:07:22.298,100003,,Chicken Salad Bowl(Chipotle Mexican Grill),120001,,590.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,c07d05d6-54e1-42d3-876d-b68d01bb2796,88082bf7-316c-43a2-af67-9985b9cb899c,
63020310,2025-08-01 01:53:32.943,1.0,,63020310,2025-08-01 01:53:41.323,2025-08-01 01:53:41.323,100006,,Orange Mango (Bottle)(BodyArmor),120001,,120.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,58789790-7b5c-4061-9d3c-a8e2371e3239,d54eec52-05f4-49c4-81e6-7df12c52748b,
63020310,2025-08-01 18:15:47.567,1.0,,63020310,2025-08-01 18:16:40.666,2025-08-01 18:16:40.666,100001,,Latte Coffee,120001,,135.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,56331e19-4a1d-44b1-947e-8db043556abc,f32aca46-eaef-4089-98f8-503ab5c8e18f,
63020310,2025-08-01 18:15:47.567,1.0,,63020310,2025-08-01 22:22:41.921,2025-08-01 22:22:41.921,100001,,Crunchy Granola Bars - Oats 'N Honey(Nature Valley),120001,,190.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,efde62e6-454d-4536-ac33-223b21a40c41,62cdec39-56dc-45a0-976b-538ba4e17280,
63020310,2025-08-01 22:22:46.217,1.0,,63020310,2025-08-01 22:23:18.515,2025-08-01 22:23:18.515,100003,,Chicken Salad Bowl(Chipotle Mexican Grill),120001,,590.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,2ced5880-e83e-41a4-9236-9d8e7baaf648,88082bf7-316c-43a2-af67-9985b9cb899c,
63020310,2025-08-04 03:43:12.112,1.0,,63020310,2025-08-04 03:43:34.473,2025-08-04 03:43:34.473,100002,,Baconator Fries(Wendy's),120001,,450.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,7f1ad2ee-5d8e-43de-a946-96cbd9f4d0b1,1ab1ca12-ed7c-4925-a8bd-2ef3e2406df8,
63020310,2025-08-01 22:22:46.217,1.0,,63020310,2025-08-01 22:23:18.515,2025-08-01 22:23:18.515,100003,,Guacamole - Kids(Chipotle Mexican Grill),120001,,110.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,7a90a32c-f4ee-4ce1-be7d-e38be54a9880,31d73e2f-e04c-4260-9148-5935a6781275,
63020310,2025-08-04 03:43:37.767,1.0,,63020310,2025-08-04 03:43:49.225,2025-08-04 03:43:49.225,100003,,Chicken Bowl(Chipotle Mexican Grill),120001,,820.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,7c51ea7e-971f-482a-a90d-983f6d95ce34,8805ada0-facd-4980-8d6b-955b0aa66ee9,
63020310,2025-08-02 01:11:35.422,1.0,,63020310,2025-08-02 01:11:48.947,2025-08-02 01:11:48.947,100006,,Digestion Probiotic Shot(So Good So You),120001,,25.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,81d78c25-ed65-41f0-a4d7-df3238de2935,d85e2505-bed1-433a-993c-15e0ed442b1f,
63020310,2025-08-03 04:07:16.813,1.0,,63020310,2025-08-03 04:43:05.296,2025-08-03 04:43:05.296,100003,,Mountain Berry Blast (20 oz)(Powerade),120001,,130.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,441d5393-1563-457e-96b5-8f51e8869358,29c2fa3f-5989-4ad2-b759-27b32e523c4d,
63020310,2025-08-03 04:06:24.047,1.0,,63020310,2025-08-03 04:06:36.802,2025-08-03 04:06:36.802,100001,,Crunchy Granola Bars - Oats 'N Honey(Nature Valley),120001,,190.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,e19a903e-3cc9-46f7-97d0-560674320171,62cdec39-56dc-45a0-976b-538ba4e17280,
63020310,2025-08-03 04:07:03.864,2.0,,63020310,2025-08-03 04:43:14.925,2025-08-03 04:07:12.504,100005,,String Cheese(Great Value),120001,,160.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,25ac83cc-f5a1-41a1-8532-96f06f26cd59,b8a2935a-32b5-4890-9150-309f9f58ecbb,
63020310,2025-08-07 17:12:43.844,1.0,,63020310,2025-08-07 17:13:31.923,2025-08-07 17:13:31.923,100001,,Bacon,120001,,27.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,8fe4a47f-d5b6-42cc-9fd0-01d165776adf,f2df9a85-10d9-40d2-a57c-7fd5317b59ee,
63020310,2025-08-03 04:06:24.047,1.0,,63020310,2025-08-03 04:06:49.026,2025-08-03 04:06:49.026,100001,,Sparkling Orange(Celsius),120001,,10.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,7dbba883-fc28-4888-a368-0a06301b6836,0ac6216a-b440-42d1-b6ed-9a7a1f48dc4e,
63020310,2025-08-04 03:43:37.767,1.0,,63020310,2025-08-04 03:44:04.011,2025-08-04 03:44:04.011,100003,,Flour Tortilla (Burrito)(Chipotle Mexican Grill),120001,,320.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,7c0fc7d1-f6fc-447a-a660-070c3e697557,b3a5024f-a164-45ab-b0d6-02240139da63,
63020310,2025-08-03 04:07:16.813,1.0,,63020310,2025-08-03 04:08:30.853,2025-08-03 04:08:30.853,100003,,World Famous Fries - Small(McDonald's),120001,,230.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,693f2c5f-8852-4e3c-9f0a-ddd5ac2de839,627bf343-8e03-4644-ba4a-0b88a9ee1dbb,
63020310,2025-08-07 17:12:43.844,1.0,,63020310,2025-08-07 17:13:31.923,2025-08-07 17:13:31.923,100001,,Meatless Quesadilla with Cheese,120001,,490.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,35053727-e33f-417b-9f80-84b65dcb946d,93aa40c4-62b7-4507-bb6e-2f60f2e8802a,
63020310,2025-08-03 04:07:16.813,1.0,,63020310,2025-08-03 04:08:30.853,2025-08-03 04:08:30.853,100003,,McFlurry with M&M'S Candies - Regular(McDonald's),120001,,570.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,1a925207-4a07-4f1f-ba61-d7416146d8aa,bffaef34-66a9-4f33-875b-6a9f2dd5d748,
63020310,2025-08-07 01:00:00.000,5.0,,63020310,2025-08-07 17:14:51.442,2025-08-07 17:14:51.442,100003,,Beef Street Tacos(Taco Street),120001,,1600.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,49be5c65-b70f-4199-8f13-77857d02c940,79d5a465-a922-404e-bd9e-a561ddb3c28d,
63020310,2025-08-03 04:08:36.837,1.0,,63020310,2025-08-03 04:08:53.757,2025-08-03 04:08:53.757,100006,,Cherry Cola(Olipop),120001,,40.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,2618eb50-4640-4319-8e3a-972e2ba7e624,8f28cad4-c2cb-4ebd-9ecd-81daf05af300,
63020310,2025-08-03 04:07:16.813,1.0,,63020310,2025-08-03 04:08:30.853,2025-08-03 04:08:30.853,100003,,McChicken(McDonald's),120001,,390.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,0ab4d629-1a49-4921-ae22-8b9bad36e0de,e4e47bf9-4734-4300-a2b7-b96ae24a1ee2,
63020310,2025-08-07 17:12:43.844,1.0,,63020310,2025-08-07 17:13:31.923,2025-08-07 17:13:31.923,100001,,Fried Egg,120001,,89.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,87011407-88c8-4ecc-aedd-0f16893febba,c52b5e67-e3cf-4169-89d3-f61e53b058b7,
63020310,2025-08-04 16:00:24.571,1.0,,63020310,2025-08-04 16:00:32.865,2025-08-04 16:00:32.865,100001,,Latte Coffee,120001,,135.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,7e686f90-6b2e-4202-ac66-9a39a6840f15,f32aca46-eaef-4089-98f8-503ab5c8e18f,
63030110,2025-08-14 14:03:03.537,2.0,,63030110,2025-08-14 15:15:40.697,2025-08-14 14:03:14.178,100001,,Mandarin Orange(Cuties),120001,,70.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,567ac4ac-2933-4541-9504-51e9fe37699b,f0e2711d-102c-4c1f-b9bc-7fe23055f67b,
63030110,2025-08-14 15:15:45.508,1.0,,63030110,2025-08-14 15:15:53.094,2025-08-14 15:15:53.094,100004,,Vitamin Water Energy Tropical Citrus (Bottle)(Glaceau),120001,,90.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,d421a0fd-fe67-44a7-b33e-7e2fe4ee2540,ab6ec332-4698-4d8a-af1a-ebcf5088deb6,
63030110,2025-08-21 01:13:48.447,1.0,,63030110,2025-08-21 01:14:13.292,2025-08-21 01:14:13.292,100002,,Fruit Punch(AriZona Beverage),120001,,90.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,bcd6ea04-596a-4421-ab47-94f4e7e0dd02,b4303594-1aad-4aa2-8d84-e5d4c886bffd,
63030110,2025-08-21 01:13:48.447,1.0,,63030110,2025-08-21 01:14:13.292,2025-08-21 01:14:13.292,100002,,Double-Double w/Onion(In-N-Out),120001,,610.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,9dab557e-b91c-49cc-be39-ca0115931043,253692dd-41cc-4a8f-9af8-8882b9ba62e5,
63030110,2025-08-21 01:13:48.447,1.0,,63030110,2025-08-21 01:14:13.292,2025-08-21 01:14:13.292,100002,,Spread(In-N-Out),120001,,80.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,8b272219-464e-4874-a752-771eb7a6fbb3,f2ffd1f2-06dc-42eb-aa8e-878a98d6566e,
63030110,2025-08-13 18:38:49.399,1.0,,63030110,2025-08-13 18:39:00.459,2025-08-13 18:39:00.459,100001,,Green Tea(Bigelow Tea),120001,,0.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,71d8d384-400c-4dfa-8e03-d733dcafeb4c,781f216f-0da7-449c-a899-7331a0577cfd,
63030110,2025-08-13 18:39:10.658,1.0,,63030110,2025-08-13 18:39:23.941,2025-08-13 18:39:23.941,100004,,Breakfast Burrito,120001,,305.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,4f43e7b5-3012-4259-b6f2-d0447fd86d14,e5842b24-8d9c-474c-a938-5cbb3c51eaa3,
63030110,2025-08-14 14:03:03.537,1.0,,63030110,2025-08-14 14:03:27.592,2025-08-14 14:03:27.592,100001,,Green Tea(Bigelow Tea),120001,,0.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,9f09efcc-ce31-4dd0-b040-1461eb80c853,781f216f-0da7-449c-a899-7331a0577cfd,
63030110,2025-08-24 02:17:20.341,1.0,,63030110,2025-08-24 02:17:29.071,2025-08-24 02:17:29.071,100002,,Snapple Apple Juice Drink (Bottle)(Snapple),120001,,200.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,aac2601d-1d9e-4cae-a6e9-ce257661c1ea,4c219208-5941-4e06-a94b-2d0fbb2c1f27,
63030110,2025-08-21 01:14:50.445,1.5,,63030110,2025-08-21 01:15:00.812,2025-08-21 01:15:00.812,100001,,Mandarin Orange(Cuties),120001,,52.5,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,c84d905c-6b4c-4663-a829-ceb74d734921,f0e2711d-102c-4c1f-b9bc-7fe23055f67b,
63030110,2025-08-21 01:14:17.865,1.0,,63030110,2025-08-21 01:14:35.497,2025-08-21 01:14:35.497,100006,,Kiwi Strawberry(AriZona Beverage),120001,,100.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,7a1967c8-47f8-4501-a043-5365a9fb386e,4e3e81ef-2867-4619-b972-c81aae26b0bf,
63030110,2025-08-21 01:13:48.447,1.0,,63030110,2025-08-21 01:14:13.292,2025-08-21 01:14:13.292,100002,,French Fries(In-N-Out),120001,,360.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,cf1cbec7-0c7f-4aa0-aa0a-519ae440c020,4b589129-aadc-4eab-a5f2-4c13747431f9,
63030110,2025-08-24 02:17:20.341,1.0,,63030110,2025-08-24 04:59:20.009,2025-08-24 04:59:20.009,100002,,Large Nacho Fries(Taco Bell),120001,,470.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,a0e4ae25-917c-4e2c-b66d-5a05b672de86,eccacbd5-c30a-4745-be8a-50a1249ac9d6,
63030110,2025-08-28 18:24:53.791,1.0,,63030110,2025-08-28 18:25:14.975,2025-08-28 18:25:14.975,100001,,Egg-Normous Burrito(Burger King),120001,,830.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,f8f7d4e0-2c42-4852-afd3-9a7f0bca191b,046d61b5-c4a3-49e5-99a4-0e757d385528,
63030110,2025-08-29 00:02:38.870,1.0,,63030110,2025-08-29 00:03:10.680,2025-08-29 00:03:10.680,100002,,Guacamole,120001,,23.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,2f49c84d-e3b0-4452-a2df-91a1966a8f4a,4be1c12b-67ba-4c2c-bc2e-8e1f6de9d317,
63030110,2025-09-01 23:13:22.025,1.0,,63030110,2025-09-01 23:13:55.429,2025-09-01 23:13:55.429,100001,,White Chocolate Frappe - Large(Quiktrip),120001,,450.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,2b096f2e-b098-4c4a-a5b3-504f2b6bfc1b,2dc3280e-910b-4c22-8683-36f9eb0311d5,
63030110,2025-09-01 23:13:58.735,1.0,,63030110,2025-09-01 23:15:01.456,2025-09-01 23:15:01.456,100002,,Orange Mango (Bottle)(BodyArmor),120001,,120.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,f49486e3-ce03-479a-8dba-7325ef6bb495,d54eec52-05f4-49c4-81e6-7df12c52748b,
63030110,2025-09-01 23:13:58.735,1.0,,63030110,2025-09-01 23:15:01.456,2025-09-01 23:15:01.456,100002,,Avocado and Cucumber Salad,120001,,170.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,6eb1ff90-ee14-40ec-aab5-678e827ffb34,f3b74619-9a1b-4178-9b7b-fe1e66e9af45,
63030110,2025-09-01 23:22:47.976,1.0,,63030110,2025-09-01 23:22:58.886,2025-09-01 23:22:58.886,100004,,Watermelon,120001,,46.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,990bb8f5-75f5-47cd-bcf6-c1490b873e64,2297d5b4-efe4-4b0e-894c-7e68ea18f6b5,
63030110,2025-09-02 13:43:38.198,1.0,,63030110,2025-09-02 13:43:45.811,2025-09-02 13:43:45.811,100001,,Mocha Latte(La Colombe),120001,,140.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,8735aacb-f687-407b-af7f-0754df3c529a,5954106c-4825-4061-9f1c-1426ecbb2e83,
63030110,2025-08-29 00:02:38.870,1.0,,63030110,2025-08-29 00:03:10.680,2025-08-29 00:03:10.680,100002,,Meatless Quesadilla with Cheese,120001,,490.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,81b2a817-be40-400c-bf94-28106a25e21f,93aa40c4-62b7-4507-bb6e-2f60f2e8802a,
63030110,2025-09-07 05:40:39.476,2.0,,63030110,2025-09-07 05:41:05.236,2025-09-07 05:41:05.236,100006,,Aura Collagen Tea(GT's),120001,,140.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,9bf2c156-c5aa-46c3-8d51-dc03c1ec9f38,7dc491de-b57f-439b-a3c1-9ed45011a399,
63030110,2025-09-07 05:41:34.717,1.0,,63030110,2025-09-07 05:41:47.047,2025-09-07 05:41:47.047,100003,,Chicken Bowl(Chipotle Mexican Grill),120001,,820.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,a6bc5a12-320a-4067-8fc0-ea773d1e9ae1,8805ada0-facd-4980-8d6b-955b0aa66ee9,
63030110,2025-09-06 15:06:52.414,1.0,,63030110,2025-09-07 05:42:06.215,2025-09-07 05:42:06.215,100001,,Jalapeno Bagel with Cream Cheese(Winchell's),120001,,350.0,UTC-0700,u104vMWe/c,,com.sec.android.app.shealth,e224b8e3-97a1-4f59-820f-541a778c6743,eba250ac-9d38-47a6-bcb7-358c0770a670,
