com.samsung.health.water_intake,6307003,6
start_time,amount,custom,update_time,create_time,client_data_id,client_data_ver,time_offset,deviceuuid,unit_amount,comment,pkg_name,datauuid
2025-05-08 19:29:23.187,250.0,,2025-05-08 19:29:23.190,2025-05-08 19:29:23.190,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,03618beb-229c-4b0a-9fb6-aa193df18f71,
2025-05-08 19:29:23.771,250.0,,2025-05-08 19:29:23.773,2025-05-08 19:29:23.773,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,a0575f88-d2ae-4878-9e54-c9caa807c127,
2025-05-11 03:42:52.082,250.0,,2025-05-11 03:42:52.083,2025-05-11 03:42:52.083,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,8da18379-3ce9-4f22-b984-28d27c7d16eb,
2025-05-11 18:44:51.018,250.0,,2025-05-11 18:44:51.021,2025-05-11 18:44:51.021,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,b03d4bc7-d6e5-420d-911f-e68774b9d198,
2025-05-11 18:44:51.625,250.0,,2025-05-11 18:44:51.626,2025-05-11 18:44:51.626,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,01bbe692-423b-44cf-94b7-5947a106c261,
2025-05-12 03:31:31.619,250.0,,2025-05-12 03:31:31.621,2025-05-12 03:31:31.621,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,53a386cb-cc2d-4b75-b8eb-35bcfdb37d87,
2025-05-11 03:42:50.743,250.0,,2025-05-11 03:42:50.744,2025-05-11 03:42:50.744,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,2504c04f-b010-4e74-b5ab-6c7d44759bab,
2025-05-11 03:42:51.397,250.0,,2025-05-11 03:42:51.400,2025-05-11 03:42:51.400,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,94e76bf4-3187-4016-8b92-d60edc4c053b,
2025-05-12 22:10:09.631,250.0,,2025-05-12 22:10:09.634,2025-05-12 22:10:09.634,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,c176325e-def6-4691-98ef-40cb3a7ccd2c,
2025-05-12 22:10:10.367,250.0,,2025-05-12 22:10:10.369,2025-05-12 22:10:10.369,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,711a4a79-61a4-4f05-94a7-3fb2b0f446d9,
2025-05-12 23:11:22.009,250.0,,2025-05-12 23:11:22.011,2025-05-12 23:11:22.011,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,7ce6572c-7f56-4a48-b5f5-6924fa709e42,
2025-05-13 02:07:43.514,250.0,,2025-05-13 02:07:43.520,2025-05-13 02:07:43.520,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,1439e23e-78b4-4ff0-a68b-b37d3dd7b76a,
2025-05-13 03:04:20.900,250.0,,2025-05-13 03:04:20.902,2025-05-13 03:04:20.902,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,b972b568-4b81-4ae9-945b-e90ac38011b6,
2025-05-13 20:34:52.735,250.0,,2025-05-13 20:34:52.737,2025-05-13 20:34:52.737,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,cc3c1448-c993-4526-9862-8e94bba8ba8a,
2025-05-13 20:34:56.084,250.0,,2025-05-13 20:34:56.085,2025-05-13 20:34:56.085,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,74357bda-ca55-489a-b2f5-1c0f8e3d668a,
2025-05-14 02:04:05.138,250.0,,2025-05-14 02:04:05.140,2025-05-14 02:04:05.140,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,81589a6d-6d5f-419b-b955-9cdc72c2717b,
2025-05-14 18:53:48.891,250.0,,2025-05-14 18:53:48.898,2025-05-14 18:53:48.898,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,bd63d57c-7244-4fef-be2b-b1dd030b8b5d,
2025-05-15 02:40:00.430,250.0,,2025-05-15 02:40:00.432,2025-05-15 02:40:00.432,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,4dad862e-3469-41ee-af4c-27440d7b6f51,
2025-05-15 02:40:01.884,250.0,,2025-05-15 02:40:01.887,2025-05-15 02:40:01.887,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,1a489c48-acd6-4f2a-beef-b69cff32afd4,
2025-05-15 05:34:44.830,250.0,,2025-05-15 05:34:44.836,2025-05-15 05:34:44.836,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,38056cd2-fa5a-45d3-a10f-f8737031a5a7,
2025-05-15 06:58:21.242,250.0,,2025-05-15 06:58:21.247,2025-05-15 06:58:21.247,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,eca2108f-6ceb-4743-9fdf-17148ec9e474,
2025-05-15 23:01:29.179,250.0,,2025-05-15 23:01:29.184,2025-05-15 23:01:29.184,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,62fcc32e-3417-49fc-99ea-2709b80b7dda,
2025-05-15 23:01:30.846,250.0,,2025-05-15 23:01:30.850,2025-05-15 23:01:30.850,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,a4194277-a1cd-40d3-9091-0f66d4e0755b,
2025-05-16 02:03:12.409,250.0,,2025-05-16 02:03:12.412,2025-05-16 02:03:12.412,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,eab3b312-05a3-4d4b-a6b9-d978972f0b69,
2025-05-16 02:03:16.803,250.0,,2025-05-16 02:03:16.807,2025-05-16 02:03:16.807,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,9fe066fe-8277-4c0d-931b-5234a7a7f129,
2025-05-16 19:41:03.132,250.0,,2025-05-16 19:41:03.133,2025-05-16 19:41:03.133,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,5e2987eb-1ce7-4a79-abfe-f629f77ef29e,
2025-05-16 20:38:06.068,250.0,,2025-05-16 20:38:06.072,2025-05-16 20:38:06.072,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,8f2b27f9-c6ec-444a-a9fd-0a2b9d948a32,
2025-05-16 21:28:18.100,250.0,,2025-05-16 21:28:18.101,2025-05-16 21:28:18.101,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,5f429a2e-ef16-4579-826b-ac5e3407bdb6,
2025-05-16 21:28:17.648,250.0,,2025-05-16 21:28:17.650,2025-05-16 21:28:17.650,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,19a0f5b5-a52c-4333-8e52-6adfae9dcc10,
2025-05-16 22:30:08.963,250.0,,2025-05-16 22:30:08.968,2025-05-16 22:30:08.968,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,97999a55-05fc-4b0a-bf1f-577cc9cccc83,
2025-05-17 01:12:04.806,250.0,,2025-05-17 01:12:04.810,2025-05-17 01:12:04.810,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,f84df122-6b70-43a6-bfa4-db6ae27a353c,
2025-05-17 04:43:00.102,250.0,,2025-05-17 04:43:00.105,2025-05-17 04:43:00.105,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,c1f40516-5f04-4ee0-b8f1-dac34a201f63,
2025-05-17 18:59:15.227,250.0,,2025-05-17 18:59:15.228,2025-05-17 18:59:15.228,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,79fc26fc-d555-48bf-bfa2-c90163d6c9e6,
2025-05-17 23:05:28.042,250.0,,2025-05-17 23:05:28.044,2025-05-17 23:05:28.044,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,67f20d69-a750-48c0-8e65-0d6de21e3e13,
2025-05-17 23:05:30.466,250.0,,2025-05-17 23:05:30.467,2025-05-17 23:05:30.467,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,a34ec7f6-0bb3-41c6-859c-76073a8e4c57,
2025-05-18 03:14:41.256,250.0,,2025-05-18 03:14:41.263,2025-05-18 03:14:41.263,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,29c3550d-4074-4e1d-9c59-0bd95c182578,
2025-05-18 04:00:10.999,250.0,,2025-05-18 04:00:11.001,2025-05-18 04:00:11.001,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,1d72b706-fddc-43a4-a315-97685663cd23,
2025-05-18 17:21:15.743,250.0,,2025-05-18 17:21:15.745,2025-05-18 17:21:15.745,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,eddc0975-4fc8-490d-8b1d-fe33c65f33d6,
2025-05-18 20:16:48.446,250.0,,2025-05-18 20:16:48.448,2025-05-18 20:16:48.448,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,2b1e3e96-b917-4237-92f4-a09e0af0b77e,
2025-05-18 20:48:51.765,250.0,,2025-05-18 20:48:51.767,2025-05-18 20:48:51.767,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,0f8f3bc1-954f-4274-83fe-15bf22c34a96,
2025-05-19 20:45:47.574,250.0,,2025-05-19 20:45:47.575,2025-05-19 20:45:47.575,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,96009396-77d4-4309-acdd-b981d2af376b,
2025-05-19 20:45:51.060,250.0,,2025-05-19 20:45:51.061,2025-05-19 20:45:51.061,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,49adc6ea-2c4d-46ff-8f60-35adcf87a430,
2025-05-20 05:31:29.846,250.0,,2025-05-20 05:31:29.848,2025-05-20 05:31:29.848,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,a264374b-c53a-4467-ae8f-f19432624688,
2025-05-20 05:31:30.962,250.0,,2025-05-20 05:31:30.964,2025-05-20 05:31:30.964,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,f3a2477a-07ae-43b5-8740-4edb79cdf693,
2025-05-20 22:44:23.139,250.0,,2025-05-20 22:44:23.141,2025-05-20 22:44:23.141,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,c88817bf-64ad-4130-9008-76cb9b9388a6,
2025-05-20 22:44:24.662,250.0,,2025-05-20 22:44:24.664,2025-05-20 22:44:24.664,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,a0205675-c9b1-4350-ba36-a4dfd7412bcf,
2025-05-21 04:30:37.612,250.0,,2025-05-21 04:30:37.613,2025-05-21 04:30:37.613,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,5e5f5f3e-2816-4e4d-a7c1-5d37a1d367f7,
2025-05-21 05:42:21.762,250.0,,2025-05-21 05:42:21.764,2025-05-21 05:42:21.764,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,648a0971-03ea-40bd-97c8-ce15c1e01f34,
2025-05-21 17:00:18.546,250.0,,2025-05-21 17:00:18.547,2025-05-21 17:00:18.547,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,7bc135ed-ea46-4100-97e6-b7046d3f1283,
2025-05-21 19:31:13.611,250.0,,2025-05-21 19:31:13.616,2025-05-21 19:31:13.616,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,2b27b67d-9d89-43db-aed4-3072e8f8961c,
2025-05-21 22:26:00.771,250.0,,2025-05-21 22:26:00.773,2025-05-21 22:26:00.773,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,1b5316d7-ca4c-495d-80ee-de2415ee0999,
2025-05-22 00:17:26.511,250.0,,2025-05-22 00:17:26.513,2025-05-22 00:17:26.513,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,950c3616-25e9-4518-bac3-4375f9b2dc97,
2025-05-22 04:44:48.821,250.0,,2025-05-22 04:44:48.825,2025-05-22 04:44:48.825,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,3c973dd4-1162-4336-b471-78d1b9994f8c,
2025-05-22 17:50:37.072,250.0,,2025-05-22 17:50:37.075,2025-05-22 17:50:37.075,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,dc067dfd-bd70-4066-a280-5d0514b85168,
2025-05-23 04:58:12.394,250.0,,2025-05-23 04:58:12.396,2025-05-23 04:58:12.396,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,88af1700-3deb-4aa4-97b9-d25d5a2f089b,
2025-05-23 04:58:13.645,250.0,,2025-05-23 04:58:13.647,2025-05-23 04:58:13.647,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,007852cb-7ae9-4e09-8226-ada7de13a765,
2025-05-23 22:30:51.975,250.0,,2025-05-23 22:30:51.978,2025-05-23 22:30:51.978,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,68b39633-b9d5-4b94-bb43-601b92d7085b,
2025-05-24 01:53:35.203,250.0,,2025-05-24 01:53:35.205,2025-05-24 01:53:35.205,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,8e81d9f4-1337-48eb-9055-5e5b2f3b67f6,
2025-05-24 04:30:11.088,250.0,,2025-05-24 04:30:11.090,2025-05-24 04:30:11.090,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,8694a48d-3239-40d1-a39c-7e5053a8a928,
2025-05-26 17:30:42.685,250.0,,2025-05-26 17:30:42.687,2025-05-26 17:30:42.687,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,2e976a1c-97af-48e8-a471-36a12494f0c0,
2025-05-29 02:10:37.376,250.0,,2025-05-29 02:10:37.377,2025-05-29 02:10:37.377,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,0aa4094d-421e-458f-af99-0bfaf8214633,
2025-05-29 02:10:38.136,250.0,,2025-05-29 02:10:38.137,2025-05-29 02:10:38.137,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,d11280d5-9957-4d3e-9cfa-2da385df32d6,
2025-05-30 23:19:23.197,250.0,,2025-05-30 23:19:23.200,2025-05-30 23:19:23.200,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,b1647ee2-66d9-4476-bba6-186094c98a5a,
2025-05-31 02:00:06.540,250.0,,2025-05-31 02:00:06.542,2025-05-31 02:00:06.542,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,7e1eebbf-1fcd-427e-bc61-3fe27bca2771,
2025-05-31 02:00:07.842,250.0,,2025-05-31 02:00:07.843,2025-05-31 02:00:07.843,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,52467618-62aa-4d39-beda-a5a276904f15,
2025-06-01 06:00:31.207,250.0,,2025-06-01 06:00:31.215,2025-06-01 06:00:31.215,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,d4f9c0f6-5906-412e-9077-41ec1de346dd,
2025-06-01 06:00:31.598,250.0,,2025-06-01 06:00:31.601,2025-06-01 06:00:31.601,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,da61d2e0-7a36-4b16-b988-3ddb79b0003d,
2025-06-01 15:59:20.330,250.0,,2025-06-01 15:59:20.332,2025-06-01 15:59:20.332,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,3422066c-0096-4c34-9fe1-04b527af5a6d,
2025-06-02 18:34:22.183,250.0,,2025-06-02 18:34:22.185,2025-06-02 18:34:22.185,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,4ead1e0c-0893-475f-8009-1f864d66ca90,
2025-06-06 20:29:46.094,250.0,,2025-06-06 20:29:46.097,2025-06-06 20:29:46.097,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,5dd5b258-171c-476a-9caf-759f834a8958,
2025-06-06 23:34:39.355,250.0,,2025-06-06 23:34:39.356,2025-06-06 23:34:39.356,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,47afc6d4-5a5b-444d-876b-7a3ba47cc42f,
2025-06-07 01:49:07.780,250.0,,2025-06-07 01:49:07.783,2025-06-07 01:49:07.783,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,43508419-fd6d-4573-838b-9f560c8234c4,
2025-06-07 20:11:16.914,250.0,,2025-06-07 20:11:16.916,2025-06-07 20:11:16.916,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,f7b129a2-ddce-4c86-8100-1f8ae0281c21,
2025-06-10 01:23:16.872,250.0,,2025-06-10 01:23:16.874,2025-06-10 01:23:16.874,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,f2accc8a-c9cc-42d6-91e7-2ac800cf08c6,
2025-06-10 01:23:19.221,250.0,,2025-06-10 01:23:19.223,2025-06-10 01:23:19.223,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,5db4fed7-e27e-4907-8e1d-0cc4e4a2b46f,
2025-06-10 02:01:29.028,250.0,,2025-06-10 02:01:29.030,2025-06-10 02:01:29.030,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,9f6e71ae-ed83-4f6c-952e-d94eb667114f,
2025-06-10 21:58:15.634,250.0,,2025-06-10 21:58:15.635,2025-06-10 21:58:15.635,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,5dff146d-e62f-429e-8a62-c3bd1d5d33b9,
2025-06-10 21:58:19.509,250.0,,2025-06-10 21:58:19.510,2025-06-10 21:58:19.510,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,1ddb9e71-f879-44d5-9257-5fe7529530a8,
2025-06-17 00:41:36.515,250.0,,2025-06-17 00:41:36.517,2025-06-17 00:41:36.517,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,84bbd25a-68a6-4299-b557-421c293c7c53,
2025-06-17 19:03:29.441,250.0,,2025-06-17 19:03:29.446,2025-06-17 19:03:29.446,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,9d4c592f-2237-4182-96fc-2ba1faec370f,
2025-06-18 04:03:06.770,250.0,,2025-06-18 04:03:06.773,2025-06-18 04:03:06.773,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,a6e61975-d46e-480c-a294-ca68fe1a60f6,
2025-06-18 15:59:09.210,250.0,,2025-06-18 15:59:09.216,2025-06-18 15:59:09.216,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,82b00933-7449-4dec-96c2-d4ab7ce17e3d,
2025-06-18 21:16:54.920,250.0,,2025-06-18 21:16:54.923,2025-06-18 21:16:54.923,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,ac6f9aee-9738-4756-9674-a641d0341d57,
2025-06-18 21:17:20.260,250.0,,2025-06-18 21:17:20.262,2025-06-18 21:17:20.262,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,5bf63da3-8d5f-46d6-b021-4dc947fb217e,
2025-06-18 04:03:05.991,250.0,,2025-06-18 04:03:05.993,2025-06-18 04:03:05.993,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,2843dae0-1745-44b2-b617-8005084eb8e8,
2025-06-19 02:48:26.499,250.0,,2025-06-19 02:48:26.504,2025-06-19 02:48:26.504,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,6b7e0187-d061-47cd-bb4f-0e574c8c5d8b,
2025-06-19 02:48:26.965,250.0,,2025-06-19 02:48:26.969,2025-06-19 02:48:26.969,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,7036de5a-b638-4dbc-8644-2558649b4007,
2025-06-20 03:24:47.253,250.0,,2025-06-20 03:24:47.256,2025-06-20 03:24:47.256,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,3b47e3c2-488a-43d7-9cee-0cda25fbd334,
2025-06-20 19:46:46.159,250.0,,2025-06-20 19:46:46.161,2025-06-20 19:46:46.161,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,fab6f146-efa2-4455-949d-316ef58a8a36,
2025-06-20 19:54:33.130,250.0,,2025-06-20 19:54:33.132,2025-06-20 19:54:33.132,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,df5b81a3-b714-49b8-ac58-f7cf7ec136c2,
2025-06-21 03:52:22.947,250.0,,2025-06-21 03:52:22.950,2025-06-21 03:52:22.950,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,c97cba28-49af-4ac3-8f08-12131dae01ee,
2025-06-21 04:10:43.579,250.0,,2025-06-21 04:10:43.582,2025-06-21 04:10:43.582,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,c8c81e52-6407-4ea4-9fbf-703499156339,
2025-06-23 00:16:02.245,250.0,,2025-06-23 00:16:02.248,2025-06-23 00:16:02.248,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,9f025da7-7f6c-4263-9da4-05891a5aa73a,
2025-06-23 00:16:04.551,250.0,,2025-06-23 00:16:04.553,2025-06-23 00:16:04.553,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,70d2caef-29cf-420f-8f42-355166b9ff85,
2025-06-23 01:24:35.034,250.0,,2025-06-23 01:24:35.038,2025-06-23 01:24:35.038,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,302cf1e1-d7fe-4e0c-a2d9-c206443be06c,
2025-06-23 01:29:29.585,250.0,,2025-06-23 01:29:29.587,2025-06-23 01:29:29.587,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,eb7e20fa-4657-422f-ad5d-c32458813286,
2025-06-23 20:15:45.369,250.0,,2025-06-23 20:15:45.371,2025-06-23 20:15:45.371,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,c28d4ff4-39ae-4f10-a30c-10b5a414016e,
2025-06-23 21:12:36.413,250.0,,2025-06-23 21:12:36.414,2025-06-23 21:12:36.414,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,1ea00043-0fdc-4bdd-8e48-bc29f18e1eb9,
2025-06-24 18:06:55.322,250.0,,2025-06-24 18:06:55.324,2025-06-24 18:06:55.324,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,10db5f8c-9eee-427a-8b08-912a4748a040,
2025-06-25 04:32:42.875,250.0,,2025-06-25 04:32:42.877,2025-06-25 04:32:42.877,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,418bf838-c6b4-4729-aa13-bc4d00a3f6a7,
2025-06-25 04:32:43.422,250.0,,2025-06-25 04:32:43.427,2025-06-25 04:32:43.427,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,75423e0a-e203-476b-9fad-562f0483939b,
2025-06-25 23:16:31.500,250.0,,2025-06-25 23:16:31.503,2025-06-25 23:16:31.503,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,77b4a5fd-0cb0-4085-b249-a582efb003f4,
2025-06-25 23:16:31.881,250.0,,2025-06-25 23:16:31.883,2025-06-25 23:16:31.883,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,55c03d32-eb1c-4d6b-8e0c-c0a5b268f892,
2025-06-25 23:16:32.190,250.0,,2025-06-25 23:16:32.192,2025-06-25 23:16:32.192,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,01a4ceb3-f61c-4dba-9eef-165ca3ca07ee,
2025-06-25 23:16:34.106,250.0,,2025-06-25 23:16:34.108,2025-06-25 23:16:34.108,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,ba12ba94-4f87-445a-9993-44c38b9d6e17,
2025-06-26 04:43:30.661,250.0,,2025-06-26 04:43:30.662,2025-06-26 04:43:30.662,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,310d35c8-cdfe-4c27-99a7-decc4c53737c,
2025-06-27 04:14:21.115,250.0,,2025-06-27 04:14:21.120,2025-06-27 04:14:21.120,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,365e2ba7-bcd2-464a-bb28-e96f599cbf98,
2025-06-27 04:14:22.553,250.0,,2025-06-27 04:14:22.554,2025-06-27 04:14:22.554,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,d46ef437-ed7a-461b-bd06-a5786ac1e81c,
2025-06-27 04:14:23.090,250.0,,2025-06-27 04:14:23.091,2025-06-27 04:14:23.091,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,cbe0b571-9e7a-488e-8343-7c409cd0c94a,
2025-06-27 04:14:24.741,250.0,,2025-06-27 04:14:24.744,2025-06-27 04:14:24.744,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,984dfee3-9cae-426b-9485-3ea5cdb97dbb,
2025-06-27 18:29:11.201,250.0,,2025-06-27 18:29:11.207,2025-06-27 18:29:11.207,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,b981f5f2-d839-4581-ba9c-24b4b72e3684,
2025-06-27 19:45:36.160,250.0,,2025-06-27 19:45:36.162,2025-06-27 19:45:36.162,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,b7a1ac35-e8eb-41a4-a1ef-fbd7e45af550,
2025-06-28 18:17:11.436,250.0,,2025-06-28 18:17:11.437,2025-06-28 18:17:11.437,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,47257ca2-56d3-4af5-bcd3-3cddc31ca554,
2025-06-28 18:17:13.236,250.0,,2025-06-28 18:17:13.238,2025-06-28 18:17:13.238,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,0165b5b1-017d-42cb-9bcd-ca41a1b4bc15,
2025-06-28 21:20:23.072,250.0,,2025-06-28 21:20:23.075,2025-06-28 21:20:23.075,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,3914f43c-ea8f-40ec-a262-51fca6ecdf58,
2025-06-29 01:15:26.777,250.0,,2025-06-29 01:15:26.780,2025-06-29 01:15:26.780,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,7084165b-7190-4011-83a0-5f2a7d841c61,
2025-06-29 04:26:45.246,250.0,,2025-06-29 04:26:45.251,2025-06-29 04:26:45.251,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,513673fb-1473-4535-8db8-b14456c30479,
2025-06-29 22:45:56.720,250.0,,2025-06-29 22:45:56.723,2025-06-29 22:45:56.723,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,004673f9-4ac9-4132-947e-b854f781bc67,
2025-06-29 22:45:57.786,250.0,,2025-06-29 22:45:57.788,2025-06-29 22:45:57.788,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,b72a3580-78ea-4445-9d0e-af9adc3c0f9c,
2025-07-01 00:44:45.429,250.0,,2025-07-01 00:44:45.431,2025-07-01 00:44:45.431,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,2226e59b-1b2c-4f84-8770-02b1b8ed549c,
2025-07-01 00:44:46.115,250.0,,2025-07-01 00:44:46.117,2025-07-01 00:44:46.117,,,UTC-0700,u104vMWe/c,250.0,,com.sec.android.app.shealth,8f3acd12-2d51-416d-ba26-50f31d58500f,
